site_id,site,recording_id,year,month,day,validated
48463,2023 Hale Road,147385294,2023,5,22,present
48463,2023 Hale Road,147385295,2023,5,22,present
48463,2023 Hale Road,147385303,2023,5,22,present
48463,2023 Hale Road,147385325,2023,5,22,present
48463,2023 Hale Road,147385326,2023,5,22,present
48463,2023 Hale Road,147385327,2023,5,22,present
48463,2023 Hale Road,147385347,2023,5,22,present
48463,2023 Hale Road,147385349,2023,5,22,present
48463,2023 Hale Road,147385371,2023,5,22,present
48463,2023 Hale Road,147385407,2023,5,22,present
48463,2023 Hale Road,147385420,2023,5,22,present
48463,2023 Hale Road,147385423,2023,5,22,present
48463,2023 Hale Road,147385428,2023,5,22,present
48463,2023 Hale Road,147385438,2023,5,22,present
48463,2023 Hale Road,147385440,2023,5,22,present
48463,2023 Hale Road,147385441,2023,5,22,present
48463,2023 Hale Road,147385446,2023,5,22,present
48463,2023 Hale Road,147385474,2023,5,22,present
48463,2023 Hale Road,147385487,2023,5,22,present
48463,2023 Hale Road,147385491,2023,5,22,present
48463,2023 Hale Road,147385493,2023,5,22,present
48463,2023 Hale Road,147385058,2023,5,23,present
48463,2023 Hale Road,147385071,2023,5,23,present
48463,2023 Hale Road,147385079,2023,5,23,present
48463,2023 Hale Road,147385080,2023,5,23,present
48463,2023 Hale Road,147385081,2023,5,23,present
48463,2023 Hale Road,147385095,2023,5,23,present
48463,2023 Hale Road,147385104,2023,5,23,present
48463,2023 Hale Road,147385106,2023,5,23,present
48463,2023 Hale Road,147385107,2023,5,23,present
48463,2023 Hale Road,147385112,2023,5,23,present
48463,2023 Hale Road,147385114,2023,5,23,present
48463,2023 Hale Road,147385121,2023,5,23,present
48463,2023 Hale Road,147385123,2023,5,23,present
48463,2023 Hale Road,147385134,2023,5,23,present
48463,2023 Hale Road,147385137,2023,5,23,present
48463,2023 Hale Road,147385142,2023,5,23,present
48463,2023 Hale Road,147385143,2023,5,23,present
48463,2023 Hale Road,147385146,2023,5,23,present
48463,2023 Hale Road,147385150,2023,5,23,present
48463,2023 Hale Road,147385154,2023,5,23,present
48463,2023 Hale Road,147385160,2023,5,23,present
48463,2023 Hale Road,147385162,2023,5,23,present
48463,2023 Hale Road,147385165,2023,5,23,present
48463,2023 Hale Road,147385171,2023,5,23,present
48463,2023 Hale Road,147385177,2023,5,23,present
48463,2023 Hale Road,147385178,2023,5,23,present
48463,2023 Hale Road,147385183,2023,5,23,present
48463,2023 Hale Road,147385190,2023,5,23,present
48463,2023 Hale Road,147385214,2023,5,23,present
48463,2023 Hale Road,147385221,2023,5,23,present
48463,2023 Hale Road,147385224,2023,5,23,present
48463,2023 Hale Road,147385239,2023,5,23,present
48463,2023 Hale Road,147385240,2023,5,23,present
48463,2023 Hale Road,147385246,2023,5,23,present
48463,2023 Hale Road,147385253,2023,5,23,present
48463,2023 Hale Road,147385270,2023,5,23,present
48463,2023 Hale Road,147385273,2023,5,23,present
48463,2023 Hale Road,147385287,2023,5,23,present
48463,2023 Hale Road,147385290,2023,5,23,present
48463,2023 Hale Road,147385293,2023,5,23,present
48463,2023 Hale Road,147385302,2023,5,23,present
48463,2023 Hale Road,147385341,2023,5,23,present
48463,2023 Hale Road,147385350,2023,5,23,present
